Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A2,,,1309.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.710307692307692,7.6923076923076925,1.8805631244323344,49.96923076923079,203.5000630797703,1372.5531399192769,1581.072198938888,1099.4031399192768,1307.922198938888,
CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,Ni3Ti_D024,,,1309.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.710307692307692,7.6923076923076925,1.8805631244323344,49.96923076923079,203.5000630797703,1372.5531399192769,1581.072198938888,1099.4031399192768,1307.922198938888,
Al0.25CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A1,,,1390.8,,,,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352428571428573,7.357142857142858,1.9349751566213007,49.700000000000045,323.4745657721405,1362.4374469512804,1612.2615947540378,1089.2874469512803,1339.111594754038,
Al0.25CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A2,,,1390.8,,,,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352428571428573,7.357142857142858,1.9349751566213007,49.700000000000045,323.4745657721405,1362.4374469512804,1612.2615947540378,1089.2874469512803,1339.111594754038,
Al0.25CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,H_L21,,,1390.8,,,,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352428571428573,7.357142857142858,1.9349751566213007,49.700000000000045,323.4745657721405,1362.4374469512804,1612.2615947540378,1089.2874469512803,1339.111594754038,
Al0.25CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,Ni3Ti_D024,,,1390.8,,,,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352428571428573,7.357142857142858,1.9349751566213007,49.700000000000045,323.4745657721405,1362.4374469512804,1612.2615947540378,1089.2874469512803,1339.111594754038,
Al0.5CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A1,,,1879.8,,,,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0422666666666665,7.0666666666666655,1.984342810053564,49.46666666666667,365.422685517913,1408.4325002877472,1623.8679008909314,1135.282500287747,1350.7179008909316,
Al0.5CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A2,,,1879.8,,,,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0422666666666665,7.0666666666666655,1.984342810053564,49.46666666666667,365.422685517913,1408.4325002877472,1623.8679008909314,1135.282500287747,1350.7179008909316,
Al0.5CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,B2,,,1879.8,,,,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0422666666666665,7.0666666666666655,1.984342810053564,49.46666666666667,365.422685517913,1408.4325002877472,1623.8679008909314,1135.282500287747,1350.7179008909316,
Al0.5CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,H_L21,,,1879.8,,,,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0422666666666665,7.0666666666666655,1.984342810053564,49.46666666666667,365.422685517913,1408.4325002877472,1623.8679008909314,1135.282500287747,1350.7179008909316,
Al0.75CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A2,,,1726.1,,,,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770875,6.8125,2.029336483559756,49.2625,364.288972426152,1462.112258268517,1623.3299904851965,1188.962258268517,1350.1799904851964,
Al0.75CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,B2,,,1726.1,,,,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770875,6.8125,2.029336483559756,49.2625,364.288972426152,1462.112258268517,1623.3299904851965,1188.962258268517,1350.1799904851964,
Al0.75CrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,H_L21,,,1726.1,,,,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770875,6.8125,2.029336483559756,49.2625,364.288972426152,1462.112258268517,1623.3299904851965,1188.962258268517,1350.1799904851964,
AlCrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,A2,,,1444.7,,,,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531411764705881,6.588235294117647,2.0705128205128207,49.08235294117647,340.9196443207035,1492.536183477022,1615.3360336026,1219.3861834770219,1342.1860336026002,
AlCrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,B2,,,1444.7,,,,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531411764705881,6.588235294117647,2.0705128205128207,49.08235294117647,340.9196443207035,1492.536183477022,1615.3360336026,1219.3861834770219,1342.1860336026002,
AlCrFeNiTi0.25,10.1016/j.jallcom.2014.09.073,H_L21,,,1444.7,,,,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531411764705881,6.588235294117647,2.0705128205128207,49.08235294117647,340.9196443207035,1492.536183477022,1615.3360336026,1219.3861834770219,1342.1860336026002,
Ti20Zr20Hf20Cu20Ni20,10.1016/j.intermet.2015.06.015,HE-BMG,,,1920,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.440800000000001,6.6,2.715447154471545,63.000000000000014,,1140.0786220901273,1687.583286376704,866.9286220901273,1414.433286376704,
Zn20Ca20Sr20Yb20(Li0.55Mg0.45)20,10.1016/j.intermet.2015.06.015,HE-BMG,,,383,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067901234567901,0.0,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.2469135802469136,0.0,,,,,,,,,,
Sr20Ca20Yb20Mg20Zn20,10.1016/j.intermet.2015.06.015,HE-BMG,,,382,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,,,,,,,,,,
Sr20Ca20Yb20Mg20(Zn0.5Cu0.5)20,10.1016/j.intermet.2015.06.015,HE-BMG,,,423,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469135,0.0,0.0,0.0061728395061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469135,0.0061728395061728,0.0,,,,,,,,,,
Ti20Zr20Cu20Ni20Be20,10.1016/j.intermet.2015.06.015,HE-BMG,,,2315,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,
Ti16.7Zr16.7Hf16.7Cu16.7Ni16.7Be16.7,10.1016/j.intermet.2015.06.015,HE-BMG,,,1943,,,,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,,,,,,,,,,
Fe25Co25Ni25Al25,10.1016/j.intermet.2015.06.015,FCC,,,967,,,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0955,7.5,2.4101508916323726,53.000000000000014,3.189790123424375,1684.3701686812074,1779.3667109030882,1411.2201686812073,1506.2167109030884,
FeCoNi(AlSi)0.2,10.1016/j.intermet.2015.06.015,FCC,,,342,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1449.2289695868972,1735.1295599831826,1176.078969586897,1461.9795599831828,
Fe25Co25Ni25(B0.6Si0.4)25,10.1016/j.intermet.2015.06.015,HE-BMG,,,3239,,,,0.0,0.0,0.0,0.0,0.0078947368421052,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1233.9491790398886,1716.0253731167152,960.7991790398886,1442.8753731167153,
Fe25Co25Ni25(B0.7Si0.3)25,10.1016/j.intermet.2015.06.015,HE-BMG,,,3624,,,,0.0,0.0,0.0,0.0,0.0092105263157894,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1233.4212411226226,1714.5140415972123,960.2712411226227,1441.3640415972122,
Fe25Co25Ni25(B0.6Si0.4)25,10.1016/j.intermet.2015.06.015,,,,3239,,,,0.0,0.0,0.0,0.0,0.0078947368421052,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1233.9491790398886,1716.0253731167152,960.7991790398886,1442.8753731167153,
Fe25Co25Ni25(B0.7Si0.3)25,10.1016/j.intermet.2015.06.015,,,,3624,,,,0.0,0.0,0.0,0.0,0.0092105263157894,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1233.4212411226226,1714.5140415972123,960.2712411226227,1441.3640415972122,
AlNbTiV,10.1016/j.jallcom.2015.08.224,,5.5,,1000,110.0,,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.4715,4.25,3.238095238095237,93.70000000000002,18.371287910295425,2049.4607264295933,2069.196233976122,1776.3107264295932,1796.046233976122,
AlCr0.5NbTiV,10.1016/j.jallcom.2015.08.224,,5.64,,1300,40.0,,,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.658,4.444444444444445,2.8581560283687937,86.07777777777778,76.07151979283441,1953.225920612994,2001.1659495696324,1680.0759206129942,1728.0159495696325,
AlCrNbTiV,10.1016/j.jallcom.2015.08.224,,5.76,,1550,65.0,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.807200000000001,4.6000000000000005,2.6078431372549025,79.98,145.12410188103786,1905.0747366634664,1954.3558385313363,1631.9247366634663,1681.2058385313362,
AlCr1.5NbTiV,10.1016/j.jallcom.2015.08.224,,5.86,,1700,75.0,,,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,5.929272727272728,4.727272727272728,2.4304857621440537,74.9909090909091,209.91349344262989,1888.4773963596292,1936.4855230663684,1615.3273963596293,1663.3355230663683,
Fe40Mn28Ni28Cr4,10.1016/j.matdes.2015.08.007,,,,,210.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02144,8.200000000000001,2.292717086834734,87.55600000000004,0.0083328413859564,1530.288898694776,1579.6247398287817,1257.138898694776,1306.4747398287818,
Fe40Mn28Ni20Cr12,10.1016/j.matdes.2015.08.007,,,,,245.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8808,7.88,2.1868279569892475,84.55600000000001,0.0607044539192432,1539.607069222687,1584.9432789199525,1266.457069222687,1311.7932789199526,
Fe40Mn28Ni14Cr18,10.1016/j.matdes.2015.08.007,,,,,310.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77532,7.640000000000001,2.1128506196999344,82.30600000000004,0.1310530423188492,1546.3711528007502,1585.8606634953362,1273.2211528007501,1312.7106634953361,
Al0.5CoCrCuFeNi,10.1016/j.actamat.2015.07.004,FCC-1 + FCC-2,,,1284,,,,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.844,8.272727272727273,2.1576086956521734,47.527272727272745,87.89167283638963,,,,,
TiZrNbV,10.1016/j.matdes.2015.06.072,,6.46,,1104,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,6.4265,4.5,3.175438596491228,98.175,154.03405557586836,1754.859488264945,1924.237561535084,1481.7094882649449,1651.0875615350842,
TiZrNbVMo0.3,10.1016/j.matdes.2015.06.072,,6.69,,1289,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,6.695348837209303,4.604651162790698,3.0956937799043054,95.9093023255814,270.6471748001759,1759.3797391222408,2041.7185821748424,1486.229739122241,1768.5685821748425,
TiZrNbVMo0.5,10.1016/j.matdes.2015.06.072,,6.83,,1473,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,6.854666666666667,4.666666666666667,3.0501253132832087,94.56666666666666,344.61118566359727,1765.9846862629745,2092.9140015999965,1492.8346862629746,1819.7640015999964,
TiZrNbVMo0.7,10.1016/j.matdes.2015.06.072,,6.96,,1706,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,7.000425531914893,4.723404255319149,3.0094831673779043,93.33829787234043,413.0667999621429,1774.9401219364108,2135.857467836965,1501.7901219364107,1862.707467836965,
TiZrNbVMo1.0,10.1016/j.matdes.2015.06.072,,7.13,,1779,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,7.197200000000001,4.8,2.956140350877194,91.68,504.1877562282718,1791.6162014676147,2191.206828237609,1518.4662014676146,1918.056828237609,
TiZrNbVMo1.3,10.1016/j.matdes.2015.06.072,,7.29,,1496,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452830188679245,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886792452830188,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.1886792452830188,7.371698113207546,4.867924528301886,2.910240718074254,90.20943396226414,581.6829638837348,1810.798320073533,2239.164670964265,1537.648320073533,1966.014670964265,
